order_id,customer_id,order_date,gross_revenue,channel,product_category
O500319,C100198,2025-09-12 02:30:00,111.47,email,vitamins
O500890,C100558,2025-10-13 16:35:00,97.08,organic_search,vitamins
O501311,C100809,2025-09-05 11:12:00,89.53,email,wellness
O502375,C101493,2025-12-15 10:14:00,59.79,instagram,protein
O503139,C101992,2026-02-17T14:54:00+05:30,42.08,email,vitamins
O502050,C101272,2025-11-26T14:01:00+05:30,27.62,marketplace,supplements
O501133,C100699,2025-08-05T21:32:00+05:30,65.61,organic_search,supplements
O501763,C101081,2025-11-01 14:43:00,44.28,organic_search,protein
O500466,C100289,2025-07-08 03:29:00,112.91,paid_search,supplements
O501620,C101000,2025-10-16T20:04:00+05:30,114.77,referral,supplements
O500994,C100620,2025-08-24 15:57:00,50.99,paid_search,protein
O501491,C100926,2025-10-10 10:49:00,80.81,referral,fitness_gear
O503431,C102212,2026-03-14 15:47:00,56.34,organic_search,vitamins
O503183,C102024,2026-02-24 13:26:00,83.72,organic_search,healthy_snacks
O503263,C102084,2026-03-02T18:24:00+05:30,79.63,email,vitamins
O502684,C101690,2026-01-01 08:37:00,46.59,instagram,supplements
O501893,C101176,2025-11-13 16:25:00,93.17,email,healthy_snacks
O501190,C100733,2025-09-14 13:44:00,82.53,email,supplements
O503438,C102216,2026-03-21 18:50:00,78.46,paid_search,vitamins
O503230,C102061,2026-02-17 03:58:00,105.94,email,wellness
O503278,C102096,2026-03-06T16:02:00+05:30,131.28,paid_search,vitamins
O501140,C100705,2025-09-13 21:27:00,42.3,paid_search,protein
O502172,C101350,2025-12-22T17:07:00+05:30,64.31,paid_search,fitness_gear
O503004,C101902,2026-02-07 20:39:00,34.25,instagram,vitamins
O503722,C102468,2026-04-20T12:09:00+05:30,108.98,paid_search,fitness_gear
O500418,C100258,2025-08-10 03:37:00,56.01,organic_search,protein
O503173,C102015,2026-02-19T15:44:00+05:30,94.41,organic_search,fitness_gear
O502370,C101488,2025-12-12 17:41:00,78.62,paid_search,healthy_snacks
O500199,C100129,2025-07-27 17:31:00,61.68,instagram,vitamins
O503385,C102176,2026-03-23 19:26:00,21.45,instagram,vitamins
O502220,C101388,2025-12-08T22:40:00+05:30,82.58,organic_search,fitness_gear
O503430,C102211,2026-03-18 22:08:00,45.54,marketplace,vitamins
O503233,C102062,2026-02-28 09:52:00,64.98,paid_search,vitamins
O502950,C101862,2026-02-17T19:24:00+05:30,81.81,organic_search,vitamins
O503109,C101974,2026-03-12T06:32:00+05:30,68.75,organic_search,protein
O503540,C102300,2026-04-27T09:14:00+05:30,58.28,email,protein
O502533,C101586,2026-04-05 04:18:00,69.47,paid_search,supplements
O503167,C102011,2026-02-16 21:46:00,66.89,email,vitamins
O501242,C100761,2025-09-06 18:43:00,27.97,instagram,protein
O500751,C100471,2025-08-06T03:11:00+05:30,88.47,organic_search,protein
O503451,C102225,2026-04-27 07:02:00,34.32,instagram,protein
O503569,C102326,2026-04-10 16:46:00,59.7,organic_search,vitamins
O502273,C101425,2026-01-09 17:01:00,107.08,email,supplements
O503519,C102282,2026-03-25 18:11:00,55.7,paid_search,healthy_snacks
O502775,C101750,2026-01-12T10:08:00+05:30,118.98,email,vitamins
O501049,C100648,2025-08-26 07:56:00,55.35,organic_search,healthy_snacks
O501484,C100922,2025-10-14 18:31:00,34.05,paid_search,supplements
O503189,C102029,2026-02-02T18:18:00+05:30,65.36,referral,protein
O500444,C100274,2025-06-27 21:36:00,48.35,marketplace,supplements
O503698,C102446,2026-04-16 15:47:00,78.49,instagram,supplements
O502325,C101458,2026-03-28 00:46:00,80.82,email,protein
O502040,C101267,2025-12-09 17:34:00,86.03,referral,protein
O503693,C102441,2026-04-03 22:52:00,70.99,organic_search,wellness
O503512,C102275,2026-03-27 09:23:00,43.2,marketplace,protein
O501214,C100744,2025-09-10T15:43:00+05:30,68.3,instagram,fitness_gear
O500903,C100567,2025-08-24T21:58:00+05:30,52.34,organic_search,vitamins
O501320,C100814,2025-11-02 07:56:00,36.5,instagram,protein
O500880,C100553,2025-08-10 16:25:00,61.02,email,protein
O502602,C101632,2026-01-05T19:15:00+05:30,41.24,instagram,vitamins
O501432,C100887,2025-10-30T06:38:00+05:30,49.23,paid_search,protein
O501414,C100874,2025-10-03 15:38:00,41.25,instagram,supplements
O503288,C102101,2026-04-26 14:59:00,133.73,referral,supplements
O501840,C101139,2025-11-10 08:20:00,78.97,instagram,protein
O503683,C102432,2026-04-12 15:45:00,38.45,marketplace,vitamins
O501319,C100814,2025-09-03 18:54:00,62.81,instagram,vitamins
O503374,C102167,2026-03-09T08:46:00+05:30,46.62,instagram,vitamins
O500557,C100356,2025-06-06 12:58:00,30.94,organic_search,supplements
O502161,C101341,2026-02-02 06:53:00,34.05,paid_search,vitamins
O500640,C100406,2025-08-02 07:13:00,72.93,organic_search,vitamins
O502763,C101742,2026-01-24T12:23:00+05:30,54.93,instagram,supplements
O500811,C100502,2025-07-02 18:21:00,90.03,instagram,fitness_gear
O500365,C100224,2025-06-06 15:13:00,54.76,instagram,fitness_gear
O500269,C100172,2025-08-12 10:47:00,106.69,organic_search,supplements
O500622,C100397,2025-07-20 08:46:00,65.73,referral,vitamins
O501633,C101004,2025-10-14 19:25:00,33.59,instagram,supplements
O500144,C100093,2025-05-19 16:20:00,65.11,paid_search,fitness_gear
O503724,C102470,2026-04-23 16:27:00,92.57,email,fitness_gear
O502988,C101891,2026-02-23T11:39:00+05:30,74.43,paid_search,wellness
O501919,C101190,2025-11-01 13:52:00,84.95,instagram,wellness
O500223,C100146,2025-05-05T11:26:00+05:30,68.61,organic_search,protein
O503207,C102041,2026-02-25 14:15:00,44.06,marketplace,fitness_gear
O502800,C101764,2026-01-18T17:09:00+05:30,100.1,email,wellness
O502301,C101443,2025-12-10 11:47:00,48.05,marketplace,wellness
O501626,C101001,2026-04-16 09:24:00,88.47,email,vitamins
O502335,C101465,2025-12-07 12:46:00,48.09,instagram,vitamins
O503049,C101935,2026-02-13 19:55:00,86.54,email,healthy_snacks
O503089,C101961,2026-02-08 11:09:00,,organic_search,fitness_gear
O503406,C102193,2026-03-23T09:35:00+05:30,89.32,paid_search,supplements
O503228,C102060,2026-02-01 21:04:00,57.07,email,supplements
O502535,C101588,2026-01-12 17:20:00,63.97,instagram,protein
O501712,C101050,2026-01-12 03:55:00,49.86,instagram,supplements
O503525,C102288,2026-03-17 12:23:00,35.47,email,protein
O502538,C101590,2026-02-25 15:44:00,99.64,organic_search,wellness
O500666,C100422,2025-11-26 05:26:00,143.45,referral,protein
O502137,C101329,2025-12-03 15:28:00,50.46,instagram,protein
O501355,C100836,2025-09-12 16:24:00,62.62,organic_search,vitamins
O500780,C100485,2025-08-02T03:59:00+05:30,76.79,organic_search,supplements
O500073,C100045,2025-05-04 21:40:00,87.16,paid_search,supplements
O500270,C100173,2025-05-25 16:31:00,49.49,organic_search,healthy_snacks
O501103,C100680,2025-08-07 21:34:00,26.67,organic_search,fitness_gear
O502916,C101841,2026-03-09 13:05:00,52.97,organic_search,protein
O503668,C102417,2026-04-27 06:34:00,61.23,email,vitamins
O501672,C101027,2026-02-23T15:58:00+05:30,98.29,email,supplements
O501439,C100892,2025-12-05 08:03:00,85.93,organic_search,fitness_gear
O501541,C100958,2025-10-13 11:27:00,41.69,instagram,protein
O500977,C100609,2025-08-20 19:57:00,113.62,referral,wellness
O502511,C101575,2026-01-12 16:34:00,81.44,organic_search,vitamins
O501352,C100834,2025-09-13T20:20:00+05:30,57.54,marketplace,supplements
O502380,C101495,2025-12-25 21:03:00,109.35,referral,protein
O501452,C100901,2025-11-10 09:15:00,81.8,instagram,vitamins
O500474,C100297,2025-06-17 19:17:00,71.35,instagram,protein
O500929,C100580,2025-09-13 21:23:00,69.78,email,protein
O501483,C100921,2026-03-20 11:43:00,114.03,referral,protein
O500544,C100344,2025-06-02 22:38:00,47.5,instagram,wellness
O500181,C100118,2025-05-07 18:15:00,65.73,instagram,protein
O501504,C100932,2026-02-21 03:41:00,90.65,referral,wellness
O502802,C101765,2026-01-23 11:09:00,46.28,organic_search,protein
O503262,C102083,2026-03-05 18:40:00,23.31,instagram,wellness
O501375,C100849,2025-09-24 22:35:00,54.54,instagram,supplements
O500086,C100055,2025-05-06 12:33:00,47.86,marketplace,fitness_gear
O502317,C101455,2025-12-20 18:19:00,114.23,organic_search,wellness
O500076,C100047,2025-05-12T20:10:00+05:30,104.29,referral,vitamins
O501353,C100834,2025-09-26T15:45:00+05:30,50.74,marketplace,protein
O502920,C101844,2026-02-26 08:33:00,39.92,instagram,healthy_snacks
O501665,C101023,2026-01-04T21:48:00+05:30,59.32,email,supplements
O501997,C101239,2025-11-27T18:56:00+05:30,72.42,instagram,wellness
O503749,C102495,2026-04-27 12:47:00,52.93,organic_search,vitamins
O503282,C102098,2026-03-04 18:44:00,101.88,paid_search,wellness
O501002,C100623,2025-09-04T09:53:00+05:30,86.04,email,wellness
O501958,C101216,2026-03-08 16:16:00,62.51,email,protein
O500623,C100397,2025-10-27 05:08:00,133.17,referral,supplements
O501040,C100645,2025-09-18 16:20:00,28.05,instagram,vitamins
O500053,C100031,2025-05-08 19:35:00,64.48,organic_search,fitness_gear
O502777,C101750,2026-03-02 13:39:00,55.78,email,protein
O500268,C100172,2025-05-21 04:09:00,29.48,organic_search,vitamins
O503486,C102250,2026-03-13 13:00:00,34.33,organic_search,vitamins
O503366,C102160,2026-03-04 21:29:00,25.28,organic_search,protein
O501685,C101036,2025-10-28 12:49:00,19.9,instagram,healthy_snacks
O502942,C101859,2026-02-21 22:45:00,62.71,organic_search,protein
O503202,C102037,2026-02-08 15:11:00,48.93,instagram,supplements
O502115,C101313,2025-12-27 19:57:00,62.34,instagram,protein
O500960,C100597,2025-08-05 13:41:00,57.04,paid_search,protein
O501360,C100840,2025-09-13 19:50:00,72.95,organic_search,healthy_snacks
O503030,C101920,2026-02-01 13:24:00,77.72,organic_search,vitamins
O502914,C101840,2026-02-14 14:49:00,36.44,instagram,vitamins
O503117,C101978,2026-02-27 15:07:00,52.41,instagram,vitamins
O500179,C100116,2025-05-14 10:02:00,98.25,paid_search,healthy_snacks
O501151,C100712,2025-09-23 10:02:00,104.76,email,supplements
O501179,C100723,2025-10-07 04:58:00,91.91,email,vitamins
O501490,C100925,2025-12-17 17:55:00,25.9,paid_search,fitness_gear
O502539,C101590,2026-03-16 08:45:00,39.5,paid_search,healthy_snacks
O501135,C100700,2025-08-07 20:07:00,48.99,organic_search,supplements
O501808,C101116,2025-11-10 13:08:00,44.61,email,healthy_snacks
O502630,C101653,2026-01-29T02:14:00+05:30,116.71,organic_search,vitamins
O502862,C101807,2026-01-10 11:32:00,54.57,organic_search,healthy_snacks
O500899,C100565,2025-08-15 17:45:00,59.93,organic_search,supplements
O502593,C101626,2026-01-03 09:10:00,60.09,instagram,protein
O501792,C101103,2025-11-19T08:45:00+05:30,97.1,paid_search,vitamins
O501654,C101019,2025-10-04 20:57:00,79.4,organic_search,protein
O501268,C100780,2026-04-17 21:37:00,94.31,referral,vitamins
O501046,C100647,2025-08-11 22:39:00,57.16,paid_search,protein
O500728,C100458,2025-07-11 11:21:00,74.8,organic_search,supplements
O502415,C101514,2026-01-10 09:31:00,86.54,referral,fitness_gear
O502136,C101328,2026-01-13 22:56:00,89.22,referral,vitamins
O502932,C101852,2026-03-04 10:40:00,94.46,email,healthy_snacks
O501125,C100694,2025-08-27 14:50:00,69.53,marketplace,supplements
O501584,C100977,2025-12-07 12:48:00,70.46,email,vitamins
O503301,C102113,2026-03-10 21:50:00,65.29,paid_search,vitamins
O501145,C100709,2025-09-25 12:21:00,65.02,referral,protein
O502816,C101773,2026-04-03 22:00:00,64.5,organic_search,vitamins
O502451,C101540,2026-01-28 18:07:00,48.4,email,supplements
O500998,C100622,2025-12-26 16:23:00,65.58,email,vitamins
O500596,C100385,2025-06-03 21:48:00,85.58,paid_search,supplements
O502222,C101389,2026-01-03 09:57:00,41.46,referral,fitness_gear
O500978,C100610,2025-08-27 22:36:00,49.04,paid_search,healthy_snacks
O500589,C100380,2025-06-21 13:03:00,32.02,marketplace,wellness
O503484,C102248,2026-03-16 05:20:00,53.67,marketplace,protein
O502861,C101806,2026-01-12 18:22:00,87.18,referral,healthy_snacks
O500897,C100564,2025-08-03 13:42:00,49.06,organic_search,vitamins
O501448,C100899,2025-10-21 10:11:00,,instagram,vitamins
O500221,C100144,2025-06-15 23:02:00,55.64,email,protein
O501599,C100987,2025-11-24 20:36:00,127.84,email,protein
O500371,C100229,2025-06-23 15:41:00,67.64,instagram,protein
O503558,C102315,2026-04-19 09:06:00,130.38,referral,healthy_snacks
O501166,C100718,2025-09-23 16:58:00,67.77,organic_search,vitamins
O500723,C100455,2025-07-12 09:27:00,69.42,paid_search,fitness_gear
O502744,C101731,2026-01-21 10:35:00,50.6,referral,vitamins
O502812,C101771,2026-03-26 07:33:00,83.21,organic_search,wellness
O500712,C100450,2025-07-31 05:16:00,82.14,email,supplements
O503322,C102128,2026-03-03T19:41:00+05:30,111.2,email,protein
O500176,C100114,2025-05-23 22:09:00,78.53,email,wellness
O500812,C100503,2025-07-20 10:38:00,52.1,instagram,protein
O501149,C100711,2025-10-31T08:16:00+05:30,29.4,organic_search,wellness
O502985,C101888,2026-02-27T16:04:00+05:30,68.42,instagram,vitamins
O502183,C101359,2025-12-20T22:44:00+05:30,60.52,organic_search,supplements
O500328,C100202,2025-06-04 17:13:00,97.02,organic_search,protein
O500867,C100544,2025-11-14 10:14:00,50.21,email,protein
O502403,C101506,2025-12-03 11:28:00,73.23,organic_search,supplements
O501909,C101186,2025-11-09 14:09:00,97.52,email,protein
O500543,C100343,2025-06-19 21:43:00,74.89,organic_search,protein
O501255,C100772,2025-09-24 21:12:00,65.5,email,vitamins
O500367,C100226,2025-06-23T22:17:00+05:30,75.68,instagram,protein
O500515,C100325,2025-06-04 20:40:00,79.3,email,protein
O500769,C100481,2025-07-21 10:02:00,52.52,email,supplements
O501885,C101171,2025-11-06T11:51:00+05:30,63.18,organic_search,supplements
O502002,C101242,2025-11-19 07:16:00,70.06,paid_search,wellness
O501422,C100880,2025-10-24T18:52:00+05:30,88.97,paid_search,protein
O503243,C102070,2026-02-22 22:04:00,73.19,organic_search,protein
O501115,C100688,2025-08-16T15:41:00+05:30,68.11,marketplace,healthy_snacks
O500803,C100498,2025-07-07 13:49:00,101.92,referral,vitamins
O501605,C100991,2025-11-05 01:26:00,92.45,organic_search,protein
O503571,C102328,2026-04-15 17:47:00,36.46,organic_search,protein
O503165,C102009,2026-02-27 15:24:00,66.99,organic_search,supplements
O501957,C101216,2026-02-24 00:44:00,119.24,email,wellness
O500887,C100557,2025-08-09T09:51:00+05:30,48.59,paid_search,supplements
O500097,C100063,2025-05-02 21:21:00,84.2,referral,wellness
O502741,C101729,2026-01-24 11:34:00,113.08,email,supplements
O500921,C100575,2025-09-30 12:12:00,104.94,email,supplements
O502423,C101520,2026-02-07 09:39:00,75.19,referral,protein
O503237,C102065,2026-02-07T17:40:00+05:30,47.83,instagram,vitamins
O503640,C102393,2026-04-14 18:34:00,63.18,instagram,wellness
O501755,C101075,2026-02-15 07:13:00,79.73,organic_search,protein
O502179,C101356,2025-12-19 10:46:00,125.0,referral,wellness
O503544,C102304,2026-04-03 08:49:00,69.34,instagram,wellness
O502986,C101889,2026-02-05 09:44:00,43.8,organic_search,protein
O501718,C101055,2025-11-10 08:39:00,56.12,organic_search,vitamins
O500391,C100242,2025-06-18 10:17:00,92.38,email,supplements
O501512,C100940,2025-10-27 11:51:00,59.54,instagram,fitness_gear
O502240,C101403,2025-12-06 14:34:00,55.01,instagram,healthy_snacks
O502017,C101253,2025-11-15 10:20:00,76.95,instagram,protein
O502352,C101478,2025-12-19 18:55:00,72.42,paid_search,protein
O503150,C101998,2026-02-13 14:27:00,57.41,instagram,supplements
O502619,C101646,2026-01-15 18:47:00,57.47,paid_search,wellness
O502177,C101354,2025-12-27T17:30:00+05:30,21.97,marketplace,protein
O500789,C100490,2025-07-28T09:39:00+05:30,81.42,paid_search,healthy_snacks
O502431,C101527,2026-01-28T09:18:00+05:30,70.82,instagram,supplements
O500604,C100389,2025-07-05 10:34:00,25.96,instagram,healthy_snacks
O501334,C100821,2025-09-23 22:36:00,55.08,marketplace,protein
O501901,C101180,2025-11-14T10:09:00+05:30,95.74,organic_search,healthy_snacks
O501228,C100753,2025-09-02 14:28:00,60.54,referral,supplements
O502654,C101669,2026-01-04 12:17:00,131.54,referral,wellness
O502935,C101854,2026-02-17T00:12:00+05:30,42.39,instagram,protein
O503630,C102384,2026-04-14T11:31:00+05:30,95.42,organic_search,vitamins
O500875,C100549,2025-07-23 15:40:00,87.01,organic_search,protein
O501157,C100714,2025-09-23 20:19:00,41.62,instagram,protein
O500739,C100465,2025-08-07 02:48:00,97.9,referral,protein
O501132,C100698,2025-12-11 23:57:00,66.27,organic_search,wellness
O500134,C100086,2025-05-24 13:03:00,75.2,paid_search,supplements
O501819,C101125,2026-01-27 16:13:00,95.84,referral,healthy_snacks
O500830,C100517,2025-07-23 21:33:00,49.61,marketplace,vitamins
O503132,C101987,2026-02-10 14:39:00,84.54,organic_search,protein
O501988,C101232,2025-11-14T06:13:00+05:30,111.62,email,vitamins
O500477,C100298,2025-06-29 10:25:00,108.82,organic_search,protein
O502695,C101697,2026-01-18T20:41:00+05:30,86.94,referral,vitamins
O501816,C101123,2025-11-01 19:36:00,102.82,referral,protein
O502277,C101429,2025-12-22T09:34:00+05:30,60.41,email,protein
O500472,C100295,2025-06-04T15:07:00+05:30,37.59,marketplace,vitamins
O501865,C101156,2025-11-09 09:41:00,78.13,instagram,fitness_gear
O501983,C101230,2025-11-28 20:51:00,46.13,email,healthy_snacks
O502102,C101306,2025-12-23 21:30:00,89.33,instagram,supplements
O502132,C101326,2025-12-16 13:15:00,91.85,email,supplements
O503710,C102457,2026-04-25 10:54:00,52.8,instagram,protein
O503672,C102421,2026-04-27 17:49:00,71.53,paid_search,protein
O501781,C101094,2025-12-19 04:33:00,40.61,paid_search,protein
O500107,C100067,2025-08-06 06:15:00,87.82,referral,protein
O501279,C100790,2025-09-07 13:14:00,74.57,organic_search,vitamins
O502729,C101720,2026-01-09 08:23:00,54.11,instagram,wellness
O503492,C102256,2026-03-27 17:38:00,65.02,organic_search,fitness_gear
O502733,C101723,2026-01-27 09:29:00,26.39,marketplace,fitness_gear
O502895,C101827,2026-02-17T16:32:00+05:30,65.93,referral,supplements
O502296,C101439,2026-01-08 18:27:00,54.56,organic_search,fitness_gear
O502079,C101291,2025-12-08 08:00:00,55.92,organic_search,protein
O501092,C100673,2025-08-28 23:11:00,97.84,organic_search,vitamins
O501737,C101064,2025-11-23 19:38:00,118.68,organic_search,supplements
O501707,C101048,2026-01-11 06:44:00,71.27,organic_search,supplements
O500988,C100617,2025-08-13 12:29:00,95.75,instagram,vitamins
O500235,C100155,2025-05-11 09:52:00,72.7,paid_search,protein
O502076,C101289,2025-12-23 04:28:00,71.94,instagram,healthy_snacks
O502342,C101469,2026-02-11 06:28:00,44.06,instagram,supplements
O501684,C101035,2025-10-02 14:04:00,93.38,instagram,protein
O502836,C101788,2026-01-16 08:21:00,89.85,organic_search,wellness
O501591,C100981,2025-12-05 13:22:00,64.96,paid_search,wellness
O501349,C100832,2025-09-26 20:17:00,65.23,email,protein
